,Unnamed: 0,x,y,z,Time,Lebal
0,0,0.024461,0.011438388999999998,-0.064491635,0.0,0
1,1,-0.016953488,-0.011037837,-0.055165096,0.009522356,0
2,2,-0.024161291,0.030720447,-0.074291117,0.024965664,0
3,3,-0.053002060999999996,0.019353361,-0.055248692,0.044559745,0
4,4,0.038196722999999995,0.013341893,-0.063427435,0.064184344,0
5,5,0.044968441,0.033782619,-0.075792892,0.084388831,0
6,6,0.009394489,-0.00195129,-0.063345522,0.10404395,0
7,7,-0.015122145,0.037551258,-0.07857242,0.123668549,0
8,8,-0.00193195,-0.002842049,-0.065600077,0.14332366900000001,0
9,9,0.017590883999999998,0.022272414,-0.076544585,0.162948269,0
10,10,-0.025511702999999997,-0.008924615,-0.054577268,0.182572869,0
11,11,-0.011033323999999999,0.035117185,-0.08391996300000001,0.20219746800000002,0
12,12,-0.043248453,-0.00010407700000000001,-0.059060019000000005,0.22203571,0
13,13,0.017169143,0.030605022000000003,-0.073058861,0.24254539999999997,0
14,14,-0.028768286,-0.0033404840000000003,-0.057422052,0.261071266,0
15,15,0.006489278,0.026818835,-0.083058971,0.280695865,0
16,16,-0.011306661,0.02508266,-0.062997394,0.301846483,0
17,17,0.016451823,-0.006297232,-0.055519542000000005,0.320097666,0
18,18,0.027555739,0.026315057000000003,-0.078878294,0.339722266,0
19,19,0.022959907,-0.0015985320000000002,-0.05884777099999999,0.35867541700000005,0
20,20,0.003072138,0.029128447999999998,-0.078981245,0.378330537,0
21,21,0.008332576999999999,-0.007375339,-0.06896060400000001,0.397985656,0
22,22,0.0042017420000000005,0.042690873,-0.07979836900000001,0.417610256,0
23,23,-0.036828742000000005,0.001978966,-0.055149613,0.437265375,0
24,24,0.004551106,0.023003442000000002,-0.081055247,0.456920495,0
25,25,-0.043633509,-0.003401197,-0.057999695999999996,0.476514573,0
26,26,0.015915805,0.025232356,-0.078721035,0.496230735,0
27,27,-0.033825262,0.011044218,-0.061473165,0.515794293,0
28,28,0.01380894,0.026018407,-0.073625985,0.535479933,0
29,29,-0.005154657,0.015657218,-0.063152462,0.555684419,0
30,30,0.016946938,0.004907638,-0.06651929,0.57533954,0
31,31,0.003837558,0.022751292000000003,-0.068758005,0.59502518,0
32,32,0.009227527,-0.001244401,-0.059626423,0.614649779,0
33,33,0.009907284,0.025425526,-0.07604366900000001,0.6342438579999999,0
34,34,0.011538225,-0.001212966,-0.062174223,0.6538684579999999,0
35,35,0.004251186,0.033121845,-0.08349799299999999,0.673462538,0
36,36,-0.0055507230000000005,0.005865718000000001,-0.07421755299999999,0.693087137,0
37,37,-0.006045376,0.026324262,-0.079038077,0.712894858,0
38,38,-0.007660487,0.011090883999999999,-0.053773827999999996,0.732336335,0
39,39,-0.0052793,0.006660214,-0.070433678,0.7519609340000001,0
40,40,0.005868666,0.010670111000000001,-0.053094694000000005,0.771585533,0
41,41,-0.000546362,0.006442125,-0.073099883,0.791210135,0
42,42,0.008388015,0.016800561000000002,-0.064737424,0.8108652540000001,0
43,43,0.026108917000000002,-0.000397636,-0.041703771,0.830795057,0
44,44,0.023487284,0.007249398000000001,-0.060363941,0.850175493,0
45,45,0.021494457999999998,0.019265152,-0.07478364700000001,0.869678011,0
46,46,-0.001516061,0.011734625,-0.052665026,0.88933313,0
47,47,-0.012692858000000001,0.016756984,-0.062653944,0.90898825,0
48,48,0.028587496,0.015936303,-0.070557779,0.9286128490000001,0
49,49,0.06356258099999999,0.011697003999999999,-0.07378646,0.94826797,0
50,50,0.071199947,0.030374556,-0.08017536,0.96789257,0
51,51,0.057747306,0.018078129,-0.078845573,0.9875171690000001,0
52,52,0.059907969000000005,0.009841394,-0.046740533,1.007172289,0
53,53,0.020300046000000002,0.004884149,-0.042126375,1.026796888,0
54,54,0.008762436,0.022363487999999997,-0.060132177,1.046452007,0
55,55,0.015574563999999999,0.03581112,-0.072023139,1.066076606,0
56,56,0.022306064,0.020323933,-0.05478639,1.085701206,0
57,57,0.048102399000000004,0.015941087,-0.068868863,1.105325806,0
58,58,-0.017741975,0.018453702,-0.061995613,1.124950405,0
59,59,-0.022536504,0.021461732,-0.062537131,1.1446055240000002,0
60,60,-0.024814594,0.023280817999999998,-0.039858126,1.1642301240000001,0
61,61,-0.037863731,-0.002144474,-0.034543275,1.183854723,0
62,62,-0.020503743,0.016744832,-0.039785976,1.2034793240000001,0
63,63,0.023312006,0.00702053,-0.053168295,1.223134443,0
64,64,0.029888517000000003,0.018503745,-0.04297161,1.2427895629999999,0
65,65,-0.026073101,0.02076201,-0.036360855,1.262414162,0
66,66,-0.006447155,-0.002050675,-0.022339138999999997,1.282038761,0
67,67,0.004036897,0.003534807,-0.040496468,1.30163284,0
68,68,0.020561132,0.012002612,-0.06463925,1.32125744,0
69,69,-0.013421606,0.011650868,-0.05571106,1.3403021529999999,0
70,70,-0.0041492,0.001053142,-0.049245334,1.3599877930000002,0
71,71,0.034334236000000004,0.006240188000000001,-0.050152527,1.3796123919999999,0
72,72,-0.015914376,0.007616464,-0.050082847,1.3992369919999998,0
73,73,-0.054283041,0.030060061000000003,-0.04810703,1.418892111,0
74,74,0.027977805,-0.008860273,-0.051312511,1.43848619,0
75,75,0.032227442,-0.00947599,-0.041736271,1.45814131,0
76,76,-0.024296451,0.008475268000000001,-0.02716496,1.477796429,0
77,77,-0.012669691,0.0078071090000000004,-0.036521822999999995,1.49742103,0
78,78,0.006487813,0.0008069269999999999,-0.034992805,1.517045629,0
79,79,-0.020240296,-0.015458643999999999,-0.026917952999999998,1.537219595,0
80,80,-0.021899667999999997,0.01400933,-0.036164104,1.556874715,0
81,81,-0.014718509,0.038966992,-0.052783529,1.576529834,0
82,82,-0.001719325,0.00746868,-0.018392961,1.5961849540000002,0
83,83,-0.00556248,-0.006813295,-0.019819555,1.6157790330000001,0
84,84,-0.004596297,0.00126986,-0.03571898,1.6354036319999998,0
85,85,-0.028185062,0.027495115,-0.040581083,1.6550282319999998,0
86,86,0.0023500129999999998,0.036169583,-0.037573565,1.674652831,0
87,87,-0.010312934000000001,-0.0225058,-0.031727447,1.694368991,0
88,88,0.008483255,-0.000408208,-0.020468062,1.713993591,0
89,89,-0.039456956,0.012938443,-0.037909444,1.7336487109999998,0
90,90,-0.010234152,0.021665367999999997,-0.051157669,1.75324279,0
91,91,0.002813871,0.005254718,-0.037798618,1.772806348,0
92,92,-0.016617485,-0.025030781000000002,-0.023380727999999996,1.7924614680000002,0
93,93,-0.054314689000000006,0.0057612919999999995,-0.04853703,1.8120860680000002,0
94,94,0.009299575,0.019167714,-0.06265364400000001,1.83183275,0
95,95,-0.0009457000000000001,0.019906982,-0.050667261,1.8514268280000001,0
96,96,-0.002266083,-0.018588973999999998,-0.000286118,1.8710514280000001,0
97,97,-0.013125441000000002,-0.020608065,-0.032829194,1.8906760269999998,0
